sample_id,ar_total_s,method_total_s,ttft_s,tpot_s,accepted_block_mean,output_tokens,prediction,reference,seed,regime,k
s043,0.3450323203195764,0.17316945426671432,0.053256562382178275,0.002997822297113401,3.0,41,"Education Reform token reported a plan with token milestones, trade-offs, and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s044,0.7350688313030342,0.32416664898971886,0.05438121341398173,0.002997615950841524,2.967741935483871,91,Climate Policy update: officials expanded a phased plan token measurable token and near-term execution,"Climate Policy update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s045,0.5478884871595465,0.2619873532535304,0.05504375305059189,0.0033925180361137454,2.5833333333333335,62,"Chip Manufacturing update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution token","Chip Manufacturing update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s046,0.5628372999894311,0.21500095261609387,0.04169095261609379,0.0025486764705882365,3.227272727272727,69,"Supply Chain update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Supply Chain update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s047,0.9971852788552853,0.41836030940317104,0.054973308205437936,0.0031598869669368095,2.761904761904762,116,"Space token update: officials delayed a phased plan with measurable milestones, token and near-term execution risks.","Space Mission update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s048,0.5931083338807426,0.24833084843691702,0.05158050096392288,0.002936572350343196,3.0,68,"City Planning update: token confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","City Planning update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s049,0.35173053020113726,0.1694979629704712,0.05279424693138285,0.002917592900977209,3.0,41,"Cybersecurity Incident update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term risks.","Cybersecurity Incident update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,4
s000,0.9513932807022594,0.35444050039853986,0.0489981695373287,0.0027767484623746467,5.55,111,"Energy token update: officials announced a phased plan with token milestones, trade-offs, and near-term execution risks.","Energy Markets update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,8
s001,0.4178183790808944,0.19324164189023713,0.05382434923603323,0.0032422626198652066,5.333333333333333,44,"Medical Trial update: officials reported a phased plan with measurable milestones, trade-offs, and token execution risks.","Medical Trial update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,8
s002,0.5777461331120575,0.24799192436727077,0.05113730190507731,0.0028949209185616686,5.615384615384615,69,"Sports Finals officials criticized a plan with measurable milestones, trade-offs, and near-term execution token","Sports Finals update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,8
s003,0.8995369494441843,0.35406927965338375,0.049271701428306156,0.002822199798380348,5.45,109,"Education Reform update: officials reported a phased plan with measurable token trade-offs, and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,8
s004,0.4236063819005999,0.17580902817127889,0.04239838731282806,0.0027226661399683844,6.0,50,"Climate Policy update: officials announced a phased plan with measurable milestones, trade-offs, and token execution risks.","Climate Policy update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,8
s005,0.7025080725116941,0.318338216819979,0.04751916987798466,0.0028507268099157296,5.5,96,"Chip Manufacturing update: officials expanded token phased plan token milestones, trade-offs, near-term execution risks.","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,8
s006,0.786849798097063,0.37612087455316606,0.05611085113391744,0.00336852656230788,4.8,96,"Supply Chain update: token confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Supply Chain update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,8
s007,0.6902929079563833,0.26162904167920153,0.04647272359317199,0.0029075178119733723,5.642857142857143,75,"Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,8
s008,0.27433649807198207,0.1472263137842793,0.053147095448693754,0.003484415493910576,5.0,28,"City Planning update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.","City Planning update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,8
s009,0.499172104739682,0.21430645853993174,0.05819489506303555,0.003630501476206888,4.6,44,"Cybersecurity Incident update: officials approved a plan with measurable milestones, trade-offs, token near-term execution risks.","Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,8
s010,0.3687548506895616,0.18179384589360703,0.05598050649106129,0.0037003923353689924,4.625,35,"Energy Markets update: criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Energy Markets update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,8
s011,0.7746039651526563,0.3164277443153669,0.05395602952636622,0.0031246632712976278,5.0588235294117645,85,"token Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and token execution risks.","Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,8
s012,0.49246155497742505,0.22831342634756702,0.049461609608933636,0.002592055315052658,5.833333333333333,70,"token Finals update: officials delayed a token plan with measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,8
s013,0.618267644399258,0.26190057727785715,0.04250219859003488,0.002334025305189599,6.333333333333333,95,"Reform update: officials reported a phased plan with milestones, trade-offs, and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,8
s014,0.5887093936995362,0.287263079942357,0.052408220570074694,0.003453747931945328,4.933333333333334,69,"Climate Policy update: officials delayed a phased token with measurable milestones, trade-offs, and token execution risks.","Climate Policy update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,8
s015,0.6507850195253839,0.3061236381045966,0.05550200263885009,0.0033416218062099533,4.8125,76,"Chip Manufacturing update: officials expanded a phased with measurable milestones, trade-offs, and near-term execution risks.","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",46,det,8
