sample_id,ar_total_s,method_total_s,ttft_s,tpot_s,accepted_block_mean,output_tokens,prediction,reference,seed,regime,rescue_alpha,window_size,cooling_tokens
s000,0.8300389909132434,0.4418591338954702,0.048427106787852954,0.0035766547918874296,2.176470588235294,111,"Energy Markets update: officials token a phased plan with measurable milestones, token and near-term execution risks.","Energy Markets update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s001,0.42746685784391836,0.21212977131519836,0.051076614028284284,0.0037454222624863738,2.2,44,"Medical Trial update: officials token a phased plan with measurable milestones, trade-offs, token near-term execution risks.","Medical Trial update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s002,0.5335094974636192,0.28742485260393036,0.047180501568885466,0.003533005162280072,2.2580645161290325,69,"token update: token a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s003,0.9756470929987631,0.4360833471981143,0.04314468067477341,0.003638320986327231,2.1372549019607843,109,"Education Reform update: token reported phased plan with measurable milestones, token and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s004,0.38492298979531486,0.18591266240127635,0.04330255358574807,0.002910410383990373,2.7777777777777777,50,"token Policy officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Climate Policy update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s005,0.8616987658680095,0.37705055351255123,0.046234601876357466,0.0034822731751178292,2.255813953488372,96,"token Manufacturing update: officials expanded phased plan with measurable milestones, token near-term execution token","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s006,0.9520857929684989,0.45267622689004594,0.05319495054339097,0.004205066066806895,1.9795918367346939,96,"token Chain update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Supply Chain update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s007,0.6153628223640581,0.31395713811724274,0.04879003027045956,0.0035833392952267992,2.2058823529411766,75,"Space Mission update: officials reported a phased plan token measurable milestones, token and execution risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s008,0.31140155360604843,0.1617593670930559,0.053071187840691064,0.004025488120457958,2.1538461538461537,28,"City Planning update: officials token a token plan with measurable milestones, trade-offs, token near-term risks.","City Planning update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s009,0.36745759428214336,0.23555955020347422,0.0548855820048866,0.0042017201906648285,2.0454545454545454,44,"Cybersecurity Incident officials approved a phased with measurable milestones, trade-offs, token near-term execution risks.","Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s010,0.3450670579852927,0.19204071660753205,0.049605335462454436,0.004189275916031694,2.1176470588235294,35,"Energy Markets update: officials criticized a phased plan with token milestones, trade-offs, and token execution risks.","Energy Markets update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s011,0.7591979421969651,0.373569428370334,0.0491302866343275,0.0038623707349524587,2.097560975609756,85,"Medical Trial update: officials rejected a phased plan with measurable milestones, token and token execution risks.","Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s012,0.5576723945169451,0.2781094704175258,0.04807298345886463,0.0033338621298356695,2.4,70,"token Finals update: officials delayed a phased plan measurable milestones, execution risks.","Sports Finals update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s013,0.595499267668531,0.2884493785658311,0.0396224836648872,0.002647094626605786,3.03125,95,"Education Reform update: token reported token phased plan with measurable milestones, trade-offs, and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s014,0.6344795452164906,0.3217718647433134,0.05517190818358552,0.003920587596466586,2.090909090909091,69,"Climate Policy update: officials delayed a plan with measurable milestones, trade-offs, and near-term execution risks.","Climate Policy update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s015,0.6998636115592847,0.3628748085311023,0.056747795879611665,0.004081693502019875,2.026315789473684,76,"Chip Manufacturing expanded a phased plan with measurable token trade-offs, and execution risks.","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s016,0.9264874582922138,0.37908792109291006,0.04504492030891632,0.003009396403459403,2.6511627906976742,112,"Supply Chain update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Supply Chain update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s017,0.35717551102770095,0.21478586344292575,0.04954729110104489,0.003934251722425734,2.0952380952380953,43,"Space Mission update: officials reported a token plan measurable milestones, and near-term risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s018,0.7010294778871423,0.3886127784879038,0.05133034923150941,0.0036266927877031657,2.2093023255813953,94,"City Planning token officials accelerated a phased plan with measurable milestones, and near-term execution risks.","City Planning update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s019,0.6533899500990443,0.3750214974635562,0.058559497463556404,0.004520885714285712,1.868421052631579,71,Cybersecurity Incident update: officials announced a phased plan with measurable token and near-term execution risks.,"Cybersecurity Incident update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s020,0.485997256310158,0.2753045021263399,0.04669215102847994,0.003747743460620655,2.1379310344827585,62,"Energy update: officials expanded a token plan with measurable milestones, and near-term execution risks.","Energy Markets update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s021,0.7086131434569418,0.3550488991618091,0.05057131483211403,0.003854146637084748,2.076923076923077,80,"token Trial officials announced a phased plan measurable token trade-offs, and near-term token risks.","Medical Trial update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s022,0.3465351502904904,0.15164480201815433,0.04473103316250576,0.003144522613401428,2.769230769230769,35,"Sports Finals update: officials reported a phased plan with token token trade-offs, token near-term execution risks.","Sports Finals update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
s023,0.7789461258698731,0.42508850811555887,0.054228282454657446,0.003671883422385163,2.1702127659574466,102,"Education Reform update: officials token a phased plan with token milestones, token and near-term execution risks.","Education Reform update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",45,stoch,0.8,5,10
